human	humanLabel
http://www.wikidata.org/entity/Q66375	Fritz Stern
http://www.wikidata.org/entity/Q66379	Ludwig Bechstein
http://www.wikidata.org/entity/Q66380	Ivan Desny
http://www.wikidata.org/entity/Q66382	Johannes Sturm
http://www.wikidata.org/entity/Q66383	Heinrich Kreutz
http://www.wikidata.org/entity/Q66386	Peter of Aspelt
http://www.wikidata.org/entity/Q66388	Karl Eduard von Holtei
http://www.wikidata.org/entity/Q66389	Christoph Arnold
http://www.wikidata.org/entity/Q66391	Eugen Bamberger
http://www.wikidata.org/entity/Q66394	Jakob Bartsch
http://www.wikidata.org/entity/Q66395	Rudolf Schock
http://www.wikidata.org/entity/Q66398	Eduard Schönfeld
http://www.wikidata.org/entity/Q66400	Kuno von Moltke
http://www.wikidata.org/entity/Q66402	Gustav Simon
http://www.wikidata.org/entity/Q66404	Curt von François
http://www.wikidata.org/entity/Q66406	Thomas Godoj
http://www.wikidata.org/entity/Q66410	Paul Wegener
http://www.wikidata.org/entity/Q66412	Alexander Klaws
http://www.wikidata.org/entity/Q66415	Johann Jakob Nöggerath
http://www.wikidata.org/entity/Q66417	Jürgen von Beckerath
http://www.wikidata.org/entity/Q66418	Peter van Eyck
http://www.wikidata.org/entity/Q66421	Egbert
http://www.wikidata.org/entity/Q66423	Mathieu Carrière
http://www.wikidata.org/entity/Q66424	William, Prince of Hohenzollern
http://www.wikidata.org/entity/Q66426	Wolfgang Hilbig
http://www.wikidata.org/entity/Q66428	Adalbert Krueger
http://www.wikidata.org/entity/Q66430	Rudolf August Oetker
http://www.wikidata.org/entity/Q66432	Udo Bölts
http://www.wikidata.org/entity/Q66435	Israel Jacobson
http://www.wikidata.org/entity/Q66437	Ingo Metzmacher
http://www.wikidata.org/entity/Q66439	Yom-Tov Lipmann Heller
http://www.wikidata.org/entity/Q66441	Bernhard Krüger
http://www.wikidata.org/entity/Q66443	Ernst Remak
http://www.wikidata.org/entity/Q66445	Eduard von Capelle
http://www.wikidata.org/entity/Q66447	Eugen Gerstenmaier
http://www.wikidata.org/entity/Q66448	Paul Bekker
http://www.wikidata.org/entity/Q66451	Paul Saladin Leonhardt
http://www.wikidata.org/entity/Q66452	Mehmed Ali Pasha
http://www.wikidata.org/entity/Q66454	Johannes Minckwitz
http://www.wikidata.org/entity/Q66456	Hans Conrad Julius Reiter
http://www.wikidata.org/entity/Q66458	Kurt Hiller
http://www.wikidata.org/entity/Q66460	Claus Peter Flor
http://www.wikidata.org/entity/Q66464	Juan de Colonia
http://www.wikidata.org/entity/Q66465	Peter Lee Lawrence
http://www.wikidata.org/entity/Q66467	Hermann Zumpe
http://www.wikidata.org/entity/Q66469	Berthold Lasker
http://www.wikidata.org/entity/Q66472	Shelomo Dov Goitein
http://www.wikidata.org/entity/Q66474	Gerhard Rose
http://www.wikidata.org/entity/Q66475	Hiob Ludolf
http://www.wikidata.org/entity/Q66477	Siegfried Jacobsohn
http://www.wikidata.org/entity/Q66479	Curt Bois
http://www.wikidata.org/entity/Q66481	Ferdinand von Arnim
http://www.wikidata.org/entity/Q66484	Carl Meinhof
http://www.wikidata.org/entity/Q66486	Johannes Pfefferkorn
http://www.wikidata.org/entity/Q66488	Christoph Wolff
http://www.wikidata.org/entity/Q66490	Hermann Henselmann
http://www.wikidata.org/entity/Q66491	Georg Amadeus Carl Friedrich Naumann
http://www.wikidata.org/entity/Q66493	Bernhard Ernst von Bülow
http://www.wikidata.org/entity/Q66497	Josef Heumann
http://www.wikidata.org/entity/Q66499	Guido Fulst
http://www.wikidata.org/entity/Q66501	Zacharias Wagenaer
http://www.wikidata.org/entity/Q66507	Julius Tafel
http://www.wikidata.org/entity/Q66509	Arthur von Posadowsky-Wehner
http://www.wikidata.org/entity/Q66514	Leonhard Rauwolf
http://www.wikidata.org/entity/Q66519	Walter Sedlmayr
http://www.wikidata.org/entity/Q66522	Johann Spurzheim
http://www.wikidata.org/entity/Q66524	Ludwig Edinger
http://www.wikidata.org/entity/Q66527	August Toepler
http://www.wikidata.org/entity/Q66530	Hermann, Prince of Wied
http://www.wikidata.org/entity/Q66531	Johann Friedrich Dieffenbach
http://www.wikidata.org/entity/Q66533	Georg, Crown Prince of Saxony
http://www.wikidata.org/entity/Q66538	Schinderhannes
http://www.wikidata.org/entity/Q66540	Henry II, Margrave of Meissen
http://www.wikidata.org/entity/Q66543	Franz Grashof
http://www.wikidata.org/entity/Q66544	Peter-Jürgen Boock
http://www.wikidata.org/entity/Q66546	Gottfried of Hohenlohe-Langenburg
http://www.wikidata.org/entity/Q66550	Richard Altmann
http://www.wikidata.org/entity/Q66551	Maximilian Karl, 6th Prince of Thurn and Taxis
http://www.wikidata.org/entity/Q66556	Heinrich Wilhelm Brandes
http://www.wikidata.org/entity/Q66558	Lazarus von Schwendi
http://www.wikidata.org/entity/Q66561	Prince Konrad of Bavaria
http://www.wikidata.org/entity/Q66565	Conrad Ansorge
http://www.wikidata.org/entity/Q66569	Paul Hermann
http://www.wikidata.org/entity/Q66571	Georg von der Gabelentz
http://www.wikidata.org/entity/Q66573	Carl H. Eigenmann
http://www.wikidata.org/entity/Q66576	Max von Stephanitz
http://www.wikidata.org/entity/Q66578	Albert Oppel
http://www.wikidata.org/entity/Q66579	Frederick IV, Count of Zollern
http://www.wikidata.org/entity/Q66581	Dennis Siver
http://www.wikidata.org/entity/Q66583	Hans Karl von Winterfeldt
http://www.wikidata.org/entity/Q66584	Hanns Braun
http://www.wikidata.org/entity/Q66586	Michael Krumm
http://www.wikidata.org/entity/Q66591	Erich Bärenfänger
http://www.wikidata.org/entity/Q66592	Ernest II, Count of Lippe-Biesterfeld
http://www.wikidata.org/entity/Q66594	Rudolf II, Count Palatine of the Rhine
http://www.wikidata.org/entity/Q66597	Conrad I, Burgrave of Nuremberg
http://www.wikidata.org/entity/Q66600	Karl Joseph Eberth
http://www.wikidata.org/entity/Q66602	Christopher I, Margrave of Baden-Baden
http://www.wikidata.org/entity/Q66603	Georg Ratzinger
http://www.wikidata.org/entity/Q66605	Georg Philipp Harsdorffer
http://www.wikidata.org/entity/Q66607	Georg Wissowa
http://www.wikidata.org/entity/Q66608	Conrad of Urach
http://www.wikidata.org/entity/Q66612	Friedrich August Marschall von Bieberstein
http://www.wikidata.org/entity/Q66614	Richard Reitzenstein
http://www.wikidata.org/entity/Q66615	Johann von Rist
http://www.wikidata.org/entity/Q66618	Heinrich Mussinghoff
http://www.wikidata.org/entity/Q66619	Andreas von Bülow
http://www.wikidata.org/entity/Q66622	Eugen Schiffer
http://www.wikidata.org/entity/Q66624	Benedict Friedlaender
http://www.wikidata.org/entity/Q66625	Martin Gerbert
http://www.wikidata.org/entity/Q66627	George Cassander
http://www.wikidata.org/entity/Q66628	Robert Lehr
http://www.wikidata.org/entity/Q66631	Konrad of Megenberg
http://www.wikidata.org/entity/Q66632	Norbert Blüm
http://www.wikidata.org/entity/Q66634	Andreas Hermes
http://www.wikidata.org/entity/Q66636	Leopold, Hereditary Prince of Anhalt
http://www.wikidata.org/entity/Q66637	Florian Gallenberger
http://www.wikidata.org/entity/Q66642	Frederick, Prince of Hohenzollern
http://www.wikidata.org/entity/Q66643	Altmann of Passau
http://www.wikidata.org/entity/Q66645	Charles I, Count Palatine of Zweibrücken-Birkenfeld
http://www.wikidata.org/entity/Q66647	Jan Jagla
http://www.wikidata.org/entity/Q66649	Marcin Kromer
http://www.wikidata.org/entity/Q66650	Franz Babinger
http://www.wikidata.org/entity/Q66653	Steffen Hamann
http://www.wikidata.org/entity/Q66654	Rudi Glöckner
http://www.wikidata.org/entity/Q66656	Rudolf Bayer
http://www.wikidata.org/entity/Q66658	Malte Mohr
http://www.wikidata.org/entity/Q66659	Kurt Behrens
http://www.wikidata.org/entity/Q66661	Jacob Christian Schäffer
http://www.wikidata.org/entity/Q66664	Franz Kröwerath
http://www.wikidata.org/entity/Q66665	Paul Mauser
http://www.wikidata.org/entity/Q66667	Albert Niemann
http://www.wikidata.org/entity/Q66669	Anton Burger
http://www.wikidata.org/entity/Q66673	Ekkehard of Aura
http://www.wikidata.org/entity/Q66674	Anton Schwarzkopf
http://www.wikidata.org/entity/Q66677	Bruno Paul
http://www.wikidata.org/entity/Q66679	Walther Müller
http://www.wikidata.org/entity/Q66681	Stefan Lindemann
http://www.wikidata.org/entity/Q66687	Helmut Wick
http://www.wikidata.org/entity/Q66689	Carl Severing
http://www.wikidata.org/entity/Q66691	Ralf Scheepers
http://www.wikidata.org/entity/Q66693	Hermann Prieß
http://www.wikidata.org/entity/Q66695	Gustav Adolf von Götzen
http://www.wikidata.org/entity/Q66696	Christian August Friedrich Garcke
http://www.wikidata.org/entity/Q66698	Prince Eduard of Saxe-Altenburg
http://www.wikidata.org/entity/Q66701	Friedrich Karl Forberg
http://www.wikidata.org/entity/Q66703	Johannes, 11th Prince of Thurn and Taxis
http://www.wikidata.org/entity/Q66704	Gotthilf Heinrich von Schubert
http://www.wikidata.org/entity/Q66706	Peter Friedhofen
http://www.wikidata.org/entity/Q66709	Hans Reissner
http://www.wikidata.org/entity/Q66713	Hans-Jürgen Riediger
http://www.wikidata.org/entity/Q66715	Wilhelm Bousset
http://www.wikidata.org/entity/Q66717	Andreas Staier
http://www.wikidata.org/entity/Q66720	Hermann Wendland
http://www.wikidata.org/entity/Q66724	Benedikt Rejt
http://www.wikidata.org/entity/Q66726	Ernst Neufert
http://www.wikidata.org/entity/Q66729	Theodor von Sickel
http://www.wikidata.org/entity/Q66732	Eugen Rosenstock-Huessy
http://www.wikidata.org/entity/Q66734	Klaus-Jürgen Wrede
http://www.wikidata.org/entity/Q66735	Paul Giesler
http://www.wikidata.org/entity/Q66737	Pulsedriver
http://www.wikidata.org/entity/Q66740	Hans Dülfer
http://www.wikidata.org/entity/Q66748	Wilhelm von Bismarck
http://www.wikidata.org/entity/Q66749	Oskar Kellner
http://www.wikidata.org/entity/Q66754	Albrecht von Goertz
http://www.wikidata.org/entity/Q66756	Gustav Otto
http://www.wikidata.org/entity/Q66758	Heinz Josef Algermissen
http://www.wikidata.org/entity/Q66761	Eduard Geyer
http://www.wikidata.org/entity/Q66762	Johannes von Tepl
http://www.wikidata.org/entity/Q66766	Andreas Seyfarth
http://www.wikidata.org/entity/Q66773	Otto Fickeisen
http://www.wikidata.org/entity/Q66774	Ulli Lommel
http://www.wikidata.org/entity/Q66776	Stev Theloke
http://www.wikidata.org/entity/Q66777	Frank Busemann
http://www.wikidata.org/entity/Q66779	Albert Niemann
http://www.wikidata.org/entity/Q66782	August Heissmeyer
http://www.wikidata.org/entity/Q66784	Harro Schulze-Boysen
http://www.wikidata.org/entity/Q66785	Heinrich Cotta
http://www.wikidata.org/entity/Q66787	Augustin Souchy
http://www.wikidata.org/entity/Q66789	Philipp von Hutten
http://www.wikidata.org/entity/Q66793	Carl Eduard Adolph Gerstaecker
http://www.wikidata.org/entity/Q66795	Norbert Reithofer
http://www.wikidata.org/entity/Q66797	Magnus I, Duke of Mecklenburg
http://www.wikidata.org/entity/Q66800	Otmar Freiherr von Verschuer
http://www.wikidata.org/entity/Q66802	Erich Kästner
http://www.wikidata.org/entity/Q66807	Florian Eckert
http://www.wikidata.org/entity/Q66808	Wichard Joachim Heinrich von Möllendorf
http://www.wikidata.org/entity/Q66810	Gerhard Grimmer
http://www.wikidata.org/entity/Q66812	Heinrich Eduard Jacob
http://www.wikidata.org/entity/Q66816	Hans Bernd von Haeften
http://www.wikidata.org/entity/Q66820	Thomas Pogge
http://www.wikidata.org/entity/Q66822	Johann Nepomuk von Fuchs
http://www.wikidata.org/entity/Q66826	Wolf Bickel
http://www.wikidata.org/entity/Q66828	Eduard von Knorr
http://www.wikidata.org/entity/Q66830	Bernhard Tollens
http://www.wikidata.org/entity/Q66832	Franz Roh
http://www.wikidata.org/entity/Q66834	Jürgen Colombo
http://www.wikidata.org/entity/Q66836	Johannes Nider
http://www.wikidata.org/entity/Q66838	Heinrich Freiherr von Stackelberg
http://www.wikidata.org/entity/Q66840	Charles Louis
http://www.wikidata.org/entity/Q66842	William, Margrave of Baden-Baden
http://www.wikidata.org/entity/Q66845	Johann Reinhard III, Count of Hanau-Lichtenberg
http://www.wikidata.org/entity/Q66847	Louis Frederick I, Prince of Schwarzburg-Rudolstadt
http://www.wikidata.org/entity/Q66850	David Baramidze
http://www.wikidata.org/entity/Q66851	Wilhelm Haferkamp
http://www.wikidata.org/entity/Q66853	Manegold of Lautenbach
http://www.wikidata.org/entity/Q66855	Richard Cassels
http://www.wikidata.org/entity/Q66858	Sir John Retcliffe
http://www.wikidata.org/entity/Q66861	Bernhard Goetzke
http://www.wikidata.org/entity/Q66863	Wolfgang Seguin
http://www.wikidata.org/entity/Q66864	Hugo Stinnes
http://www.wikidata.org/entity/Q66867	Robert Schwentke
http://www.wikidata.org/entity/Q66871	Friedrich Engel
http://www.wikidata.org/entity/Q66874	Hermann Graedener
http://www.wikidata.org/entity/Q66877	Waldemar Klingelhöfer
http://www.wikidata.org/entity/Q66878	Wilhelm Bauer
http://www.wikidata.org/entity/Q66880	Rudolf Haym
http://www.wikidata.org/entity/Q66882	Adolf, Count Palatine of the Rhine
http://www.wikidata.org/entity/Q66883	Klaus-Peter Thaler
http://www.wikidata.org/entity/Q66885	Otto Lummer
http://www.wikidata.org/entity/Q66888	Joachim Ernest, Prince of Anhalt
http://www.wikidata.org/entity/Q66889	John Casimir, Prince of Anhalt-Dessau
http://www.wikidata.org/entity/Q66891	Friedrich Grützmacher
http://www.wikidata.org/entity/Q66894	Elias Holl
http://www.wikidata.org/entity/Q66897	Hermann Finsterlin
http://www.wikidata.org/entity/Q66899	Karl Wilhelm Gottlieb Leopold Fuckel
http://www.wikidata.org/entity/Q66901	John IV, Duke of Mecklenburg
http://www.wikidata.org/entity/Q66902	Hermann Lebert
http://www.wikidata.org/entity/Q66904	Johann Ludwig Christian Gravenhorst
http://www.wikidata.org/entity/Q66907	Georg Rudolf Boehmer
http://www.wikidata.org/entity/Q66909	Valens Acidalius
http://www.wikidata.org/entity/Q66910	Ferdinand Karsch
http://www.wikidata.org/entity/Q66914	Richard Goldschmidt
http://www.wikidata.org/entity/Q66918	Louis IV, Elector Palatine
http://www.wikidata.org/entity/Q66920	Michael Hesemann
http://www.wikidata.org/entity/Q66921	Friedrich Wilhelm Eduard Gerhard
http://www.wikidata.org/entity/Q66923	Hermann von Stein
http://www.wikidata.org/entity/Q66925	Jens Todt
http://www.wikidata.org/entity/Q66927	Heinrich Bleichrodt
http://www.wikidata.org/entity/Q66929	Friedrich Wilhelm von Erdmannsdorff
http://www.wikidata.org/entity/Q66931	Bernhard Wolff
http://www.wikidata.org/entity/Q66934	Hans Hermann Behr
http://www.wikidata.org/entity/Q66936	Georg Waitz
http://www.wikidata.org/entity/Q66939	Götz Werner
http://www.wikidata.org/entity/Q66940	Karl Koch
http://www.wikidata.org/entity/Q66942	Daniel Casper von Lohenstein
http://www.wikidata.org/entity/Q66944	Jan Mikulicz-Radecki
http://www.wikidata.org/entity/Q66948	Walther Reinhardt
http://www.wikidata.org/entity/Q66950	Rolf Dieter Brinkmann
http://www.wikidata.org/entity/Q66953	Georg Heinrich von Görtz
http://www.wikidata.org/entity/Q66954	Jörg Zander
http://www.wikidata.org/entity/Q66955	Franz Xaver Haberl
http://www.wikidata.org/entity/Q66956	Werner von Gilsa
http://www.wikidata.org/entity/Q66957	Max Götze
http://www.wikidata.org/entity/Q66960	Clemens August von Droste-Vischering
http://www.wikidata.org/entity/Q66963	Christian Neureuther
http://www.wikidata.org/entity/Q66968	Gerd Schönfelder
http://www.wikidata.org/entity/Q66972	Christian Pampel
http://www.wikidata.org/entity/Q66974	Stephan Letter
http://www.wikidata.org/entity/Q66976	Friedrich Jolly
http://www.wikidata.org/entity/Q66978	Hermann Sasse
http://www.wikidata.org/entity/Q66981	Stefan Aust
http://www.wikidata.org/entity/Q66983	Jochen Behle
http://www.wikidata.org/entity/Q66985	Martin Keller
http://www.wikidata.org/entity/Q66987	Johannes Andreas Quenstedt
http://www.wikidata.org/entity/Q66989	Harald Czudaj
http://www.wikidata.org/entity/Q66992	Heinz Berggruen
http://www.wikidata.org/entity/Q66995	Adam Heinrich von Steinau
http://www.wikidata.org/entity/Q66999	Josef Jennewein
http://www.wikidata.org/entity/Q67001	Paul Rostock
http://www.wikidata.org/entity/Q67003	Johann Friedrich Klotzsch
http://www.wikidata.org/entity/Q67005	Hans Litten
http://www.wikidata.org/entity/Q67007	Thomas Metzinger
http://www.wikidata.org/entity/Q67009	E. O. Plauen
http://www.wikidata.org/entity/Q67011	Paul Dietrich Giseke
http://www.wikidata.org/entity/Q67017	Josef Priller
http://www.wikidata.org/entity/Q67018	Karl Theodor Helfferich
http://www.wikidata.org/entity/Q67020	Gustav Mie
http://www.wikidata.org/entity/Q67023	Paul Behncke
http://www.wikidata.org/entity/Q67025	Woldemar Bargiel
http://www.wikidata.org/entity/Q67026	Alexander Beyer
http://www.wikidata.org/entity/Q67030	Johann Baptist von Anzer
http://www.wikidata.org/entity/Q67031	Ole Scheeren
http://www.wikidata.org/entity/Q67034	Max Berg
http://www.wikidata.org/entity/Q67036	Alfred Rethel
http://www.wikidata.org/entity/Q67038	Prince Wolfgang of Hesse
http://www.wikidata.org/entity/Q67039	Ernst Ulrich von Weizsäcker
http://www.wikidata.org/entity/Q67041	Rudolf E. A. Havenstein
http://www.wikidata.org/entity/Q67043	Leopold I, Prince of Lippe
http://www.wikidata.org/entity/Q67045	Hermann Sprengel
http://www.wikidata.org/entity/Q67047	Otmar Issing
http://www.wikidata.org/entity/Q67049	August Christian
http://www.wikidata.org/entity/Q67051	Victor Frederick, Prince of Anhalt-Bernburg
http://www.wikidata.org/entity/Q67053	Karl Otto Götz
http://www.wikidata.org/entity/Q67054	Barthold Heinrich Brockes
http://www.wikidata.org/entity/Q67057	Athanasius Schneider
http://www.wikidata.org/entity/Q67059	Albert V, Duke of Mecklenburg
http://www.wikidata.org/entity/Q67061	Peter Sack
http://www.wikidata.org/entity/Q67064	Teoberto Maler
http://www.wikidata.org/entity/Q67067	Carl Friedrich Rammelsberg
http://www.wikidata.org/entity/Q67069	Peter-Erich Cremer
http://www.wikidata.org/entity/Q67071	Robert Ochsenfeld
http://www.wikidata.org/entity/Q67072	Manni Schmidt
http://www.wikidata.org/entity/Q67074	Heinrich Curschmann
http://www.wikidata.org/entity/Q67076	Ludwig Geiger
http://www.wikidata.org/entity/Q67078	Karl Georg Albrecht Ernst von Hake
http://www.wikidata.org/entity/Q67080	Wilhelm Góra
http://www.wikidata.org/entity/Q67082	Melchior Adam
http://www.wikidata.org/entity/Q67083	Wolfgang Zimmerer
http://www.wikidata.org/entity/Q67085	Emmanuel Lebrecht, Prince of Anhalt-Köthen
http://www.wikidata.org/entity/Q67087	Johann Adolf II, Duke of Saxe-Weissenfels
http://www.wikidata.org/entity/Q67089	Rudolf Kohlrausch
http://www.wikidata.org/entity/Q67091	Karl Müllenhoff
http://www.wikidata.org/entity/Q67093	Hans Prinzhorn
http://www.wikidata.org/entity/Q67095	Jeremias Drexel
http://www.wikidata.org/entity/Q67096	Robert Garrett
http://www.wikidata.org/entity/Q67101	Wilhelm Xylander
http://www.wikidata.org/entity/Q67102	Heinrich Carl Haussknecht
http://www.wikidata.org/entity/Q67104	Wilhelm Normann
http://www.wikidata.org/entity/Q67105	Ludwig Wittmack
http://www.wikidata.org/entity/Q67107	Max Wissel
http://www.wikidata.org/entity/Q67110	Adalbert Merx
http://www.wikidata.org/entity/Q67111	Franz Pfemfert
http://www.wikidata.org/entity/Q67113	Henry Frederick Conrad Sander
http://www.wikidata.org/entity/Q67115	Hermann Schaaffhausen
http://www.wikidata.org/entity/Q67122	George Albert, Prince of Schwarzburg-Rudolstadt
http://www.wikidata.org/entity/Q67124	Johann Anton Weinmann
http://www.wikidata.org/entity/Q67126	Caspar Aquila
http://www.wikidata.org/entity/Q67129	Gerhard Roßbach
http://www.wikidata.org/entity/Q67131	Moritz Wilhelm Drobisch
http://www.wikidata.org/entity/Q67132	Caspar Creuziger
http://www.wikidata.org/entity/Q67134	Christian Abt
http://www.wikidata.org/entity/Q67136	Bartholomäus Keckermann
http://www.wikidata.org/entity/Q67138	Herbert Rosendorfer
http://www.wikidata.org/entity/Q67139	Johann Jakob Moser
http://www.wikidata.org/entity/Q67142	Rudolf Buchheim
http://www.wikidata.org/entity/Q67144	Stefan Klein
http://www.wikidata.org/entity/Q67146	Gottfried Arnold
http://www.wikidata.org/entity/Q67147	Georg von Cancrin
http://www.wikidata.org/entity/Q67149	Johann Karl Simon Morgenstern
http://www.wikidata.org/entity/Q67152	Christian Hülsmeyer
http://www.wikidata.org/entity/Q67153	Herbert Runge
http://www.wikidata.org/entity/Q67155	John, Duke of Brunswick-Lüneburg
http://www.wikidata.org/entity/Q67156	Robert Alexy
http://www.wikidata.org/entity/Q67160	Max von Hausen
http://www.wikidata.org/entity/Q67162	Johann Philipp Palm
http://www.wikidata.org/entity/Q67164	Volker Kauder
http://www.wikidata.org/entity/Q67166	Christian Ernst Stahl
http://www.wikidata.org/entity/Q67167	Otto I, Duke of Brunswick-Harburg
http://www.wikidata.org/entity/Q67169	Hanns Heinz Ewers
http://www.wikidata.org/entity/Q67170	Gottfried Osann
http://www.wikidata.org/entity/Q67172	Maik Bullmann
http://www.wikidata.org/entity/Q67174	Werner Tübke
http://www.wikidata.org/entity/Q67176	Henry I, Count of Anhalt
http://www.wikidata.org/entity/Q67177	Jakob von Uexkull
http://www.wikidata.org/entity/Q67179	Rudolf Kobert
http://www.wikidata.org/entity/Q67180	Frederick I, Duke of Brunswick-Lüneburg
http://www.wikidata.org/entity/Q67181	Otto, Duke of Brunswick-Lüneburg
http://www.wikidata.org/entity/Q67183	August Neander
http://www.wikidata.org/entity/Q67186	Hugo Kraas
http://www.wikidata.org/entity/Q67189	Ignaz Döllinger
http://www.wikidata.org/entity/Q67190	Ernest II
http://www.wikidata.org/entity/Q67192	Hermann Lietz
http://www.wikidata.org/entity/Q67194	Adolph John I, Count Palatine of Kleeburg
http://www.wikidata.org/entity/Q67196	Duke Adam of Württemberg
http://www.wikidata.org/entity/Q67198	Philip William August, Count Palatine of Neuburg
http://www.wikidata.org/entity/Q67199	John I, Count Palatine of Simmern
http://www.wikidata.org/entity/Q67201	Johann David Schoepff
http://www.wikidata.org/entity/Q67202	Martin Kneser
http://www.wikidata.org/entity/Q67204	Karl von Eberstein
http://www.wikidata.org/entity/Q67207	Eugen Leviné
http://www.wikidata.org/entity/Q67208	Fritz Simrock
http://www.wikidata.org/entity/Q67210	August Lösch
http://www.wikidata.org/entity/Q67212	Paul Singer
http://www.wikidata.org/entity/Q67214	Ruprecht of the Palatinate
http://www.wikidata.org/entity/Q67216	Sebastian Fitzek
http://www.wikidata.org/entity/Q67219	Palm Heinrich Ludwig von Boguslawski
http://www.wikidata.org/entity/Q67221	Karl Gützlaff
http://www.wikidata.org/entity/Q67222	David Ruhnken
http://www.wikidata.org/entity/Q67224	Hans Christoph Ernst von Gagern
http://www.wikidata.org/entity/Q67229	Karl George Lebrecht, Prince of Anhalt-Köthen
http://www.wikidata.org/entity/Q67231	Daniel Richter
http://www.wikidata.org/entity/Q67234	Philipp Bertkau
http://www.wikidata.org/entity/Q67237	Dirk Müller
http://www.wikidata.org/entity/Q67239	Albert Bernhard Frank
http://www.wikidata.org/entity/Q67240	Stephan Schröck
http://www.wikidata.org/entity/Q67245	Ferdinand Cohen-Blind
http://www.wikidata.org/entity/Q67247	Emil Winkler
http://www.wikidata.org/entity/Q67248	Joachim Wilhelm von Brawe
http://www.wikidata.org/entity/Q67250	Georg Klebs
http://www.wikidata.org/entity/Q67252	Johann Georg Repsold
http://www.wikidata.org/entity/Q67255	Friedrich Julius Richelot
http://www.wikidata.org/entity/Q67258	Johann Heinrich Abicht
http://www.wikidata.org/entity/Q67259	Kurt Heinrich Wolff
http://www.wikidata.org/entity/Q67261	Enrico Kühn
http://www.wikidata.org/entity/Q67263	Sulpiz Boisserée
http://www.wikidata.org/entity/Q67266	Marc Rothemund
http://www.wikidata.org/entity/Q67268	Christian Petzold
http://www.wikidata.org/entity/Q67271	Friedrich von Payer
http://www.wikidata.org/entity/Q67273	David Denicke
http://www.wikidata.org/entity/Q67274	Karl von Eckartshausen
http://www.wikidata.org/entity/Q67276	Leopold III, Prince of Lippe
http://www.wikidata.org/entity/Q67279	Ernst Pistulla
http://www.wikidata.org/entity/Q67281	Friedrich Karl von Schönborn
http://www.wikidata.org/entity/Q67283	Gerhard Tersteegen
http://www.wikidata.org/entity/Q67285	August von Trott zu Solz
http://www.wikidata.org/entity/Q67287	Frank Giering
http://www.wikidata.org/entity/Q67290	Pasquale Passarelli
http://www.wikidata.org/entity/Q67291	Robert Müller
http://www.wikidata.org/entity/Q67293	Emanuel Sperner
http://www.wikidata.org/entity/Q67295	Otto Ammon
http://www.wikidata.org/entity/Q67297	Anagarika Govinda
http://www.wikidata.org/entity/Q67299	Edgar Bauer
http://www.wikidata.org/entity/Q67301	Fritz Rumey
http://www.wikidata.org/entity/Q67303	Dieter Kindlmann
http://www.wikidata.org/entity/Q67304	Jens Knippschild
http://www.wikidata.org/entity/Q67306	Otto Friedrich Bollnow
http://www.wikidata.org/entity/Q67308	Markus Heitz
http://www.wikidata.org/entity/Q67311	Scot Project
http://www.wikidata.org/entity/Q67312	Gustav Klemm
http://www.wikidata.org/entity/Q67314	Hans Fruhstorfer
http://www.wikidata.org/entity/Q67316	Oswald Mathias Ungers
http://www.wikidata.org/entity/Q67317	Heinrich Behnke
http://www.wikidata.org/entity/Q67320	Hendrik Dreekmann
http://www.wikidata.org/entity/Q67322	Johann Elias Schlegel
http://www.wikidata.org/entity/Q67323	Jakob Thomasius
http://www.wikidata.org/entity/Q67327	Gerhard Ebeling
http://www.wikidata.org/entity/Q67329	Carl Gustav Jablonsky
http://www.wikidata.org/entity/Q67331	Otto Staudinger
http://www.wikidata.org/entity/Q67333	Emil Hirschfeld
http://www.wikidata.org/entity/Q67335	August Pott
http://www.wikidata.org/entity/Q67341	Bert Dietz
http://www.wikidata.org/entity/Q67345	John William, Duke of Jülich-Cleves-Berg
http://www.wikidata.org/entity/Q67350	Friedrich Sustris
http://www.wikidata.org/entity/Q67352	Augustus the Elder, Duke of Brunswick-Lüneburg
http://www.wikidata.org/entity/Q67353	Frederick Traugott Pursh
http://www.wikidata.org/entity/Q67355	Moritz August Seubert
http://www.wikidata.org/entity/Q67357	Armin Falk
http://www.wikidata.org/entity/Q67359	Christian Julius Wilhelm Schiede
http://www.wikidata.org/entity/Q67360	Bernhard Lehmann
http://www.wikidata.org/entity/Q67362	Prince Ludwig of Bavaria
http://www.wikidata.org/entity/Q67365	Frederick Louis of Württemberg-Winnental
http://www.wikidata.org/entity/Q67366	Johann Christoph Altnickol
http://www.wikidata.org/entity/Q67368	Georg Lassen
http://www.wikidata.org/entity/Q67372	Chris Liebing
http://www.wikidata.org/entity/Q67375	Heinrich Meibom
http://www.wikidata.org/entity/Q67377	Günther Victor, Prince of Schwarzburg
http://www.wikidata.org/entity/Q67378	Frank Eugene
http://www.wikidata.org/entity/Q67380	Gottfried Vollmer
http://www.wikidata.org/entity/Q67383	Matthias Freihof
http://www.wikidata.org/entity/Q67385	Johann Kremer
http://www.wikidata.org/entity/Q67388	Benedict Waldeck
http://www.wikidata.org/entity/Q67392	Walter Andrae
http://www.wikidata.org/entity/Q67394	Bernhard Rudolf Abeken
http://www.wikidata.org/entity/Q67395	Werner Janensch
http://www.wikidata.org/entity/Q67397	Wessel Gansfort
http://www.wikidata.org/entity/Q67400	Johann Georg Rosenhain
http://www.wikidata.org/entity/Q67402	Arpad Wigand
http://www.wikidata.org/entity/Q67403	Henry I, Lord of Mecklenburg
